subj,session,run,run_trial,context,cue_idx,cue,context_switch,cue_switch,hue_switch,ori_switch,hue,ori,congruent,hue_diff,ori_diff,hue_prop,ori_prop,hue_strength,ori_strength,context_prop,context_strength,iti_trs,iti,break,trial_time_tr,cue_time,stim_time,target_response,context_diff,distract_diff,distract_strength,distract_prop,cue_onset,stim_onset,correct,rt,response,key,stim_frames,dropped_frames,answered,log_switch_lag,log_switch_surprise
ti08,a,6,2,ori,0,5,False,False,ori,ori,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.47,0.03,1,0.72,False,16.0,11.54,12.24,False,hard,hard,0.05,0.55,11.5203351974,12.2536871433,True,1.65025997162,0.0,4.0,99,0,True,0.69314718056,0.0
ti08,a,6,3,hue,1,6,True,True,hue,hue,green,right,True,hard,hard,0.55,0.53,0.05,0.03,0.55,0.05,3,2.16,False,23.0,16.58,17.28,True,hard,hard,0.03,0.53,16.5551559925,17.2885921001,True,1.18416500092,1.0,9.0,71,0,True,0.0,0.0
ti08,a,6,4,hue,0,3,False,True,hue,hue,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.7,0.2,3,2.16,False,32.0,23.06,23.76,True,easy,easy,0.16,0.34,23.0402750969,23.7738749981,True,0.917119979858,1.0,9.0,55,0,True,0.69314718056,0.0
ti08,a,6,5,ori,1,4,True,True,ori,ori,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.53,0.03,4,2.88,False,41.0,29.54,30.24,True,hard,easy,0.2,0.3,29.5257241726,30.2424020767,True,1.15134596825,1.0,9.0,69,0,True,0.0,0.0
ti08,a,6,6,hue,1,6,True,True,hue,hue,green,left,False,easy,hard,0.7,0.47,0.2,0.03,0.7,0.2,2,1.44,False,51.0,36.74,37.44,True,easy,hard,0.03,0.47,36.7278931141,37.444778204,True,0.967303991318,1.0,9.0,58,0,True,0.0,0.0
ti08,a,6,7,hue,0,3,False,True,hue,hue,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.3,0.2,0,0.0,False,59.0,42.5,43.2,False,easy,hard,0.03,0.47,42.4796481133,43.2129940987,True,0.901120901108,0.0,4.0,55,0,True,0.69314718056,0.0
ti08,a,6,8,hue,0,3,False,False,hue,hue,red,right,False,hard,easy,0.46,0.66,0.04,0.16,0.46,0.04,2,1.44,False,65.0,46.82,47.52,False,hard,easy,0.16,0.66,46.7974851131,47.5313110352,True,1.06658005714,0.0,4.0,64,0,True,1.09861228867,0.0
ti08,a,6,9,ori,0,5,True,True,ori,ori,green,right,True,hard,hard,0.55,0.53,0.05,0.03,0.53,0.03,0,0.0,False,73.0,52.58,53.28,True,hard,hard,0.05,0.55,52.5659611225,53.2826721668,False,1.48454594612,0.0,4.0,89,0,True,0.0,0.69314718056
ti08,a,6,10,ori,1,4,False,True,ori,ori,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.34,0.16,2,1.44,False,79.0,56.9,57.6,False,easy,easy,0.2,0.7,56.8838829994,57.6007540226,True,0.901068925858,0.0,4.0,54,0,True,0.69314718056,0.0
ti08,a,6,11,hue,1,6,True,True,hue,hue,red,right,False,hard,easy,0.46,0.66,0.04,0.16,0.46,0.04,1,0.72,False,87.0,62.66,63.36,False,hard,easy,0.16,0.66,62.635641098,63.3693730831,False,1.97018098831,1.0,9.0,119,0,True,0.0,0.0
ti08,a,6,12,ori,0,5,True,True,ori,ori,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.34,0.16,0,0.0,False,94.0,67.7,68.4,False,easy,hard,0.04,0.46,67.6873140335,68.4041790962,True,1.01776504517,0.0,4.0,61,0,True,0.0,0.0
ti08,a,6,13,ori,0,5,False,False,ori,ori,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.53,0.03,6,4.32,False,100.0,72.02,72.72,True,hard,easy,0.2,0.3,72.0049550533,72.7220160961,True,1.7201499939,1.0,9.0,104,0,True,0.69314718056,0.0
ti08,a,6,14,ori,1,4,False,True,ori,ori,green,left,False,easy,hard,0.7,0.47,0.2,0.03,0.47,0.03,5,3.6,False,112.0,80.66,81.36,False,hard,easy,0.2,0.7,80.6411039829,81.374584198,False,1.68450403214,1.0,9.0,101,0,True,1.09861228867,0.0
ti08,a,6,15,hue,1,6,True,True,hue,hue,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.46,0.04,0,0.0,False,123.0,88.58,89.28,False,hard,hard,0.03,0.47,88.5601670742,89.2935070992,False,1.0849750042,1.0,9.0,65,0,True,0.0,0.69314718056
ti08,a,6,16,ori,0,5,True,True,ori,ori,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.47,0.03,3,2.16,True,129.0,92.9,93.6,False,hard,easy,0.2,0.3,92.8779890537,93.6115841866,True,1.10119891167,0.0,4.0,66,0,True,0.0,0.0
ti08,a,6,17,hue,1,6,True,True,hue,hue,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.46,0.04,4,2.88,False,138.0,99.38,100.08,False,hard,hard,0.03,0.53,99.3634121418,100.080264091,False,1.86790990829,1.0,9.0,112,0,True,0.0,0.0
ti08,a,6,18,hue,1,6,False,False,hue,hue,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.55,0.05,8,5.76,False,148.0,106.58,107.28,True,hard,easy,0.16,0.66,106.565544128,107.282142162,True,1.8181989193,1.0,9.0,109,0,True,0.69314718056,0.0
ti08,a,6,19,hue,1,6,False,False,hue,hue,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.7,0.2,0,0.0,False,162.0,116.66,117.36,True,easy,easy,0.16,0.34,116.635258198,117.36887002,True,1.26811790466,1.0,9.0,76,0,True,1.09861228867,0.0
ti08,a,6,20,hue,0,3,False,True,hue,hue,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.55,0.05,0,0.0,False,168.0,120.98,121.68,True,hard,hard,0.03,0.47,120.969816208,121.686643124,False,1.41789078712,0.0,4.0,85,0,True,1.38629436112,0.69314718056
ti08,a,6,21,hue,0,3,False,False,hue,hue,green,left,False,hard,easy,0.55,0.34,0.05,0.16,0.55,0.05,2,1.44,False,174.0,125.3,126.0,True,hard,easy,0.16,0.34,125.287590981,126.004578114,False,1.11759495735,0.0,4.0,67,0,True,1.60943791243,1.09861228867
ti08,a,6,22,ori,1,4,True,True,ori,ori,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.34,0.16,1,0.72,False,182.0,131.06,131.76,False,easy,hard,0.04,0.46,131.039386034,131.773042202,True,0.98476099968,0.0,4.0,59,0,True,0.0,1.38629436112
ti08,a,6,23,ori,0,5,False,True,ori,ori,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.66,0.16,1,0.72,False,189.0,136.1,136.8,True,easy,easy,0.2,0.7,136.074326038,136.807947159,True,1.1341381073,1.0,9.0,68,0,True,0.69314718056,0.0
ti08,a,6,24,hue,0,3,True,True,hue,hue,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.46,0.04,1,0.72,False,196.0,141.14,141.84,False,hard,hard,0.03,0.47,141.125833035,141.842645168,True,1.61798405647,0.0,4.0,97,0,True,0.0,0.0
ti08,a,6,25,ori,0,5,True,True,ori,ori,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.66,0.16,0,0.0,False,203.0,146.18,146.88,True,easy,easy,0.2,0.3,146.160602093,146.894312143,True,0.884512901306,1.0,9.0,53,0,True,0.0,0.0
ti08,a,6,26,ori,0,5,False,False,ori,ori,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.34,0.16,0,0.0,False,209.0,150.5,151.2,False,easy,easy,0.2,0.7,150.478814125,151.212230206,True,0.984278917313,0.0,4.0,59,0,True,0.69314718056,0.0
ti08,a,6,27,hue,0,3,True,True,hue,hue,green,left,False,easy,hard,0.7,0.47,0.2,0.03,0.7,0.2,5,3.6,False,215.0,154.82,155.52,True,easy,hard,0.03,0.47,154.796622992,155.530399084,True,1.40100693703,1.0,9.0,84,0,True,0.0,0.0
ti08,a,6,28,hue,1,6,False,True,hue,hue,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.3,0.2,0,0.0,False,226.0,162.74,163.44,False,easy,easy,0.16,0.66,162.71578598,163.449316025,True,1.40067005157,0.0,4.0,84,0,True,0.69314718056,0.0
ti08,a,6,29,hue,0,3,False,True,hue,hue,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.55,0.05,0,0.0,False,232.0,167.06,167.76,True,hard,easy,0.16,0.66,167.033582211,167.767230988,True,2.18470215797,1.0,9.0,131,0,True,1.09861228867,0.0
ti08,a,6,30,ori,1,4,True,True,ori,ori,green,right,True,hard,hard,0.55,0.53,0.05,0.03,0.53,0.03,4,2.88,False,238.0,171.38,172.08,True,hard,hard,0.05,0.55,171.351657152,172.085062027,False,1.46835112572,0.0,4.0,88,0,True,0.0,0.69314718056
ti08,a,6,31,hue,1,6,True,True,hue,hue,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.55,0.05,2,1.44,False,248.0,178.58,179.28,True,hard,hard,0.03,0.47,178.553883076,179.287264109,False,1.48490810394,0.0,4.0,89,0,True,0.0,0.0
ti08,a,6,32,hue,1,6,False,False,hue,hue,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.3,0.2,2,1.44,True,256.0,184.34,185.04,False,easy,hard,0.03,0.47,184.322055101,185.039036036,True,1.11786818504,0.0,4.0,67,0,True,0.69314718056,0.0
ti08,a,6,33,hue,0,3,False,True,hue,hue,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.7,0.2,9,6.48,False,264.0,190.1,190.8,True,easy,easy,0.16,0.66,190.073728085,190.807555199,True,1.25084090233,1.0,9.0,75,0,True,1.09861228867,0.0
ti08,a,6,34,ori,0,5,True,True,ori,ori,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.66,0.16,1,0.72,False,279.0,200.9,201.6,True,easy,hard,0.05,0.55,200.877142191,201.610772133,True,1.00132012367,1.0,9.0,60,0,True,0.0,0.69314718056
ti08,a,6,35,ori,1,4,False,True,ori,ori,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.66,0.16,0,0.0,False,286.0,205.94,206.64,True,easy,hard,0.05,0.55,205.911995173,206.645622015,True,0.934342861176,1.0,9.0,56,0,True,0.69314718056,0.0
ti08,a,6,36,ori,0,5,False,True,ori,ori,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.53,0.03,3,2.16,False,292.0,210.26,210.96,True,hard,easy,0.2,0.7,210.246414185,210.963613033,False,1.11745405197,0.0,4.0,67,0,True,1.09861228867,0.0
ti08,a,6,37,hue,0,3,True,True,hue,hue,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.46,0.04,0,0.0,False,301.0,216.74,217.44,False,hard,hard,0.03,0.53,216.715448141,217.448929071,True,1.40098309517,0.0,4.0,84,0,True,0.0,0.69314718056
ti08,a,6,38,ori,1,4,True,True,ori,ori,red,right,False,hard,easy,0.46,0.66,0.04,0.16,0.66,0.16,0,0.0,False,307.0,221.06,221.76,True,easy,hard,0.04,0.46,221.033131123,221.766859055,True,0.788377046585,1.0,9.0,48,0,True,0.0,0.0
ti08,a,6,39,hue,1,6,True,True,hue,hue,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.46,0.04,2,1.44,False,313.0,225.38,226.08,False,hard,easy,0.16,0.34,225.367842197,226.084789991,True,1.86806511879,0.0,4.0,112,0,True,0.0,0.0
ti08,a,6,40,ori,1,4,True,True,ori,ori,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.47,0.03,0,0.0,False,321.0,231.14,231.84,False,hard,easy,0.2,0.3,231.119642019,231.853222132,True,1.63469719887,0.0,4.0,98,0,True,0.0,0.0
ti08,a,6,41,ori,1,4,False,False,ori,ori,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.66,0.16,1,0.72,False,327.0,235.46,236.16,True,easy,easy,0.2,0.7,235.437682152,236.170936108,True,1.1675620079,1.0,9.0,70,0,True,0.69314718056,0.0
ti08,a,6,42,ori,0,5,False,True,ori,ori,red,right,False,hard,easy,0.46,0.66,0.04,0.16,0.66,0.16,0,0.0,False,334.0,240.5,241.2,True,easy,hard,0.04,0.46,240.489210129,241.205760002,True,1.26828408241,1.0,9.0,76,0,True,1.09861228867,0.0
ti08,a,6,43,hue,1,6,True,True,hue,hue,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.3,0.2,0,0.0,False,340.0,244.82,245.52,False,easy,hard,0.03,0.53,244.807186127,245.523971081,True,1.30075311661,0.0,4.0,78,0,True,0.0,0.69314718056
ti08,a,6,44,ori,1,4,True,True,ori,ori,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.53,0.03,2,1.44,False,346.0,249.14,249.84,True,hard,easy,0.2,0.7,249.124977112,249.841947079,True,1.51772403717,1.0,9.0,91,0,True,0.0,0.0
ti08,a,6,45,ori,1,4,False,False,ori,ori,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.47,0.03,4,2.88,False,354.0,254.9,255.6,False,hard,hard,0.04,0.46,254.876646042,255.610370159,True,0.967568159103,0.0,4.0,58,0,True,0.69314718056,0.0
ti08,a,6,46,ori,0,5,False,True,ori,ori,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.47,0.03,6,4.32,False,364.0,262.1,262.8,False,hard,hard,0.04,0.46,262.078935146,262.812350035,False,1.10353589058,1.0,9.0,67,0,True,1.09861228867,0.0
ti08,a,6,47,ori,0,5,False,False,ori,ori,green,left,False,hard,easy,0.55,0.34,0.05,0.16,0.34,0.16,0,0.0,False,376.0,270.74,271.44,False,easy,hard,0.05,0.55,270.714788198,271.44859004,True,1.50115084648,0.0,4.0,90,0,True,1.38629436112,0.69314718056
ti08,a,6,48,hue,1,6,True,True,hue,hue,green,left,False,hard,easy,0.55,0.34,0.05,0.16,0.55,0.05,0,0.0,True,382.0,275.06,275.76,True,hard,easy,0.16,0.34,275.032698154,275.766381025,True,1.9680390358,1.0,9.0,118,0,True,0.0,1.09861228867
ti08,a,6,49,hue,0,3,False,True,hue,hue,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.3,0.2,3,2.16,False,388.0,279.38,280.08,False,easy,hard,0.03,0.53,279.367491007,280.084212065,True,0.968059062958,0.0,4.0,58,0,True,0.69314718056,0.0
ti08,a,6,50,ori,0,5,True,True,ori,ori,red,left,True,easy,easy,0.3,0.34,0.2,0.16,0.34,0.16,0,0.0,False,397.0,285.86,286.56,False,easy,easy,0.2,0.3,285.836059093,286.569705009,True,1.31826710701,0.0,4.0,79,0,True,0.0,0.0
ti08,a,6,51,hue,1,6,True,True,hue,hue,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.7,0.2,1,0.72,False,403.0,290.18,290.88,True,easy,hard,0.03,0.53,290.170692205,290.8874681,False,1.33482408524,0.0,4.0,80,0,True,0.0,0.0
ti08,a,6,52,hue,0,3,False,True,hue,hue,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.46,0.04,5,3.6,False,410.0,295.22,295.92,False,hard,easy,0.16,0.34,295.205401182,295.922443151,True,1.78621912003,0.0,4.0,108,0,True,0.69314718056,0.0
ti08,a,6,53,ori,1,4,True,True,ori,ori,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.53,0.03,0,0.0,False,421.0,303.14,303.84,True,hard,hard,0.04,0.46,303.124468088,303.841488123,False,1.21776604652,0.0,4.0,73,0,True,0.0,0.0
ti08,a,6,54,ori,1,4,False,False,ori,ori,green,left,False,hard,easy,0.55,0.34,0.05,0.16,0.34,0.16,0,0.0,False,427.0,307.46,308.16,False,easy,hard,0.05,0.55,307.442651033,308.159337044,True,0.984782934189,0.0,4.0,59,0,True,0.69314718056,0.0
ti08,a,6,55,ori,1,4,False,False,ori,ori,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.47,0.03,2,1.44,False,433.0,311.78,312.48,False,hard,hard,0.05,0.55,311.760607004,312.494168997,True,1.40158390999,0.0,4.0,84,0,True,1.09861228867,0.0
ti08,a,6,56,hue,0,3,True,True,hue,hue,red,left,True,easy,easy,0.3,0.34,0.2,0.16,0.3,0.2,1,0.72,False,441.0,317.54,318.24,False,easy,easy,0.16,0.34,317.512537003,318.245841026,True,1.01824903488,0.0,4.0,61,0,True,0.0,0.69314718056
ti08,a,6,57,hue,1,6,False,True,hue,hue,red,left,True,easy,easy,0.3,0.34,0.2,0.16,0.3,0.2,0,0.0,False,448.0,322.58,323.28,False,easy,easy,0.16,0.34,322.563901186,323.28046298,True,1.31820201874,0.0,4.0,79,0,True,0.69314718056,0.0
ti08,a,6,58,ori,0,5,True,True,ori,ori,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.53,0.03,1,0.72,False,454.0,326.9,327.6,True,hard,hard,0.04,0.46,326.88163209,327.615363121,True,1.7343890667,1.0,9.0,104,0,True,0.0,0.0
ti08,a,6,59,hue,0,3,True,True,hue,hue,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.7,0.2,2,1.44,False,461.0,331.94,332.64,True,easy,hard,0.03,0.53,331.933284998,332.650178194,False,1.33412504196,0.0,4.0,80,0,True,0.0,0.0
ti08,a,6,60,ori,1,4,True,True,ori,ori,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.66,0.16,1,0.72,False,469.0,337.7,338.4,True,easy,easy,0.2,0.3,337.685306072,338.401921034,True,1.13483595848,1.0,9.0,68,0,True,0.0,0.0
ti08,a,6,61,ori,1,4,False,False,ori,ori,red,left,True,easy,easy,0.3,0.34,0.2,0.16,0.34,0.16,7,5.04,False,476.0,342.74,343.44,False,easy,easy,0.2,0.3,342.719881058,343.45344615,True,1.08445000648,0.0,4.0,65,0,True,0.69314718056,0.0
ti08,a,6,62,hue,1,6,True,True,hue,hue,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.7,0.2,1,0.72,False,489.0,352.1,352.8,True,easy,easy,0.16,0.66,352.072650194,352.806196213,True,1.81821489334,1.0,9.0,109,0,True,0.0,0.0
ti08,a,6,63,hue,0,3,False,True,hue,hue,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.3,0.2,1,0.72,False,496.0,357.14,357.84,False,easy,easy,0.16,0.66,357.124083042,357.841289043,True,1.48541212082,0.0,4.0,90,0,True,0.69314718056,0.0
ti08,b,7,0,hue,0,3,True,True,hue,hue,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.7,0.2,0,0.0,False,0.0,0.02,0.72,True,easy,easy,0.16,0.34,0.0578670501709,0.728682994843,True,1.38493394852,1.0,9.0,83,0,True,0.0,0.0
ti08,b,7,1,ori,1,4,True,True,ori,ori,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.47,0.03,4,2.88,False,6.0,4.34,5.04,False,hard,easy,0.2,0.3,4.31310606003,5.04645895958,True,2.11850714684,0.0,4.0,127,0,True,0.0,0.0
ti08,b,7,2,hue,0,3,True,True,hue,hue,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.7,0.2,3,2.16,False,16.0,11.54,12.24,True,easy,hard,0.03,0.53,11.5152921677,12.2488670349,True,0.934653997421,1.0,9.0,56,0,True,0.0,0.0
ti08,b,7,3,ori,0,5,True,True,ori,ori,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.66,0.16,1,0.72,False,25.0,18.02,18.72,True,easy,hard,0.05,0.55,18.0004720688,18.7341489792,True,1.18515610695,1.0,9.0,71,0,True,0.0,0.0
ti08,b,7,4,ori,1,4,False,True,ori,ori,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.47,0.03,0,0.0,False,32.0,23.06,23.76,False,hard,hard,0.05,0.55,23.0353419781,23.7689731121,True,1.11833810806,0.0,4.0,67,0,True,0.69314718056,0.0
ti08,b,7,5,ori,1,4,False,False,ori,ori,green,right,True,hard,easy,0.55,0.66,0.05,0.16,0.66,0.16,0,0.0,False,38.0,27.38,28.08,True,easy,hard,0.05,0.55,27.3535070419,28.0867500305,True,0.967964887619,1.0,9.0,58,0,True,1.09861228867,0.0
ti08,b,7,6,ori,0,5,False,True,ori,ori,red,right,False,hard,easy,0.46,0.66,0.04,0.16,0.66,0.16,1,0.72,False,44.0,31.7,32.4,True,easy,hard,0.04,0.46,31.6879849434,32.4050171375,True,1.43453001976,1.0,9.0,86,0,True,1.38629436112,0.69314718056
ti08,b,7,7,hue,1,6,True,True,hue,hue,green,right,True,hard,hard,0.55,0.53,0.05,0.03,0.55,0.05,0,0.0,False,51.0,36.74,37.44,True,hard,hard,0.03,0.53,36.7228031158,37.4397370815,True,1.1348528862,1.0,9.0,68,0,True,0.0,1.09861228867
ti08,b,7,8,ori,0,5,True,True,ori,ori,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.47,0.03,2,1.44,False,57.0,41.06,41.76,False,hard,hard,0.05,0.55,41.040760994,41.7743041515,True,0.8694460392,0.0,4.0,53,0,True,0.0,0.0
ti08,b,7,9,hue,1,6,True,True,hue,hue,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.7,0.2,7,5.04,False,65.0,46.82,47.52,True,easy,easy,0.16,0.34,46.8092279434,47.5261631012,True,0.968597888947,1.0,9.0,58,0,True,0.0,0.0
ti08,b,7,10,ori,1,4,True,True,ori,ori,green,right,True,hard,hard,0.55,0.53,0.05,0.03,0.53,0.03,0,0.0,False,78.0,56.18,56.88,True,hard,hard,0.05,0.55,56.1618759632,56.8955409527,False,1.27035689354,0.0,4.0,77,0,True,0.0,0.0
ti08,b,7,11,ori,0,5,False,True,ori,ori,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.66,0.16,9,6.48,False,84.0,60.5,61.2,True,easy,easy,0.2,0.7,60.4800651073,61.2135341167,True,1.21816682816,1.0,9.0,73,0,True,0.69314718056,0.0
ti08,b,7,12,hue,0,3,True,True,hue,hue,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.3,0.2,2,1.44,False,99.0,71.3,72.0,False,easy,hard,0.03,0.53,71.2833280563,72.000054121,True,1.21783304214,0.0,4.0,73,0,True,0.0,0.0
ti08,b,7,13,ori,1,4,True,True,ori,ori,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.53,0.03,0,0.0,False,107.0,77.06,77.76,True,hard,easy,0.2,0.3,77.0348539352,77.768433094,True,1.35150408745,1.0,9.0,81,0,True,0.0,0.0
ti08,b,7,14,ori,1,4,False,False,ori,ori,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.34,0.16,1,0.72,False,113.0,81.38,82.08,False,easy,hard,0.04,0.46,81.3698310852,82.0863671303,True,1.56810307503,0.0,4.0,94,0,True,0.69314718056,0.0
ti08,b,7,15,ori,0,5,False,True,ori,ori,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.47,0.03,0,0.0,False,120.0,86.42,87.12,False,hard,easy,0.2,0.3,86.4046399593,87.1213121414,True,1.25121998787,0.0,4.0,75,0,True,1.09861228867,0.0
ti08,b,7,16,hue,1,6,True,True,hue,hue,red,right,False,easy,hard,0.3,0.53,0.2,0.03,0.3,0.2,3,2.16,True,126.0,90.74,91.44,False,easy,hard,0.03,0.53,90.7225551605,91.4395041466,True,1.66819214821,0.0,4.0,100,0,True,0.0,0.69314718056
ti08,b,7,17,ori,1,4,True,True,ori,ori,green,right,True,easy,easy,0.7,0.66,0.2,0.16,0.66,0.16,8,5.76,False,135.0,97.22,97.92,True,easy,easy,0.2,0.7,97.2075870037,97.9244439602,True,0.885035991669,1.0,9.0,53,0,True,0.0,0.0
ti08,b,7,18,ori,1,4,False,False,ori,ori,green,right,True,easy,hard,0.7,0.53,0.2,0.03,0.53,0.03,6,4.32,False,149.0,107.3,108.0,True,hard,easy,0.2,0.7,107.277465105,108.010964155,True,1.58484697342,1.0,9.0,95,0,True,0.69314718056,0.0
ti08,b,7,19,ori,0,5,False,True,ori,ori,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.47,0.03,5,3.6,False,161.0,115.94,116.64,False,hard,hard,0.04,0.46,115.913218021,116.646952152,True,1.25064301491,0.0,4.0,75,0,True,1.09861228867,0.0
ti08,b,7,20,hue,1,6,True,True,hue,hue,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.46,0.04,0,0.0,False,172.0,123.86,124.56,False,hard,easy,0.16,0.34,123.849195004,124.566007137,False,1.1850039959,1.0,9.0,71,0,True,0.0,0.69314718056
ti08,b,7,21,ori,1,4,True,True,ori,ori,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.66,0.16,5,3.6,False,178.0,128.18,128.88,True,easy,easy,0.2,0.3,128.166908979,128.883868933,True,1.13455605507,1.0,9.0,68,0,True,0.0,0.0
ti08,b,7,22,ori,1,4,False,False,ori,ori,green,left,False,easy,easy,0.7,0.34,0.2,0.16,0.34,0.16,1,0.72,False,189.0,136.1,136.8,False,easy,easy,0.2,0.7,136.086060047,136.802963018,True,0.834551811218,0.0,4.0,50,0,True,0.69314718056,0.0
ti08,b,7,23,hue,0,3,True,True,hue,hue,green,left,False,hard,easy,0.55,0.34,0.05,0.16,0.55,0.05,1,0.72,False,196.0,141.14,141.84,True,hard,easy,0.16,0.34,141.120846033,141.85465312,True,0.820327997208,1.0,9.0,50,0,True,0.0,0.0
ti08,b,7,24,hue,1,6,False,True,hue,hue,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.46,0.04,2,1.44,False,203.0,146.18,146.88,False,hard,hard,0.03,0.53,146.15559411,146.889389038,False,0.900847911835,1.0,9.0,54,0,True,0.69314718056,0.0
ti08,b,7,25,hue,0,3,False,True,hue,hue,red,left,True,hard,hard,0.46,0.47,0.04,0.03,0.46,0.04,0,0.0,False,211.0,151.94,152.64,False,hard,hard,0.03,0.47,151.924226046,152.641106129,False,1.13461184502,1.0,9.0,68,0,True,1.09861228867,0.0
ti08,b,7,26,ori,0,5,True,True,ori,ori,green,left,False,easy,hard,0.7,0.47,0.2,0.03,0.47,0.03,3,2.16,False,217.0,156.26,156.96,False,hard,easy,0.2,0.7,156.242023945,156.975739956,True,1.4851629734,0.0,4.0,89,0,True,0.0,0.69314718056
ti08,b,7,27,hue,1,6,True,True,hue,hue,red,left,True,easy,hard,0.3,0.47,0.2,0.03,0.3,0.2,2,1.44,False,226.0,162.74,163.44,False,easy,hard,0.03,0.47,162.727517128,163.444544077,False,0.984726905823,1.0,9.0,59,0,True,0.0,0.0
ti08,b,7,28,hue,0,3,False,True,hue,hue,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.46,0.04,6,4.32,False,234.0,168.5,169.2,False,hard,easy,0.16,0.34,168.479318142,169.212675095,True,1.81821489334,0.0,4.0,109,0,True,0.69314718056,0.0
ti08,b,7,29,ori,0,5,True,True,ori,ori,red,right,False,hard,hard,0.46,0.53,0.04,0.03,0.53,0.03,3,2.16,False,246.0,177.14,177.84,True,hard,hard,0.04,0.46,177.115144968,177.848773003,True,1.01752090454,1.0,9.0,61,0,True,0.0,0.0
ti08,b,7,30,ori,0,5,False,False,ori,ori,red,left,True,hard,easy,0.46,0.34,0.04,0.16,0.34,0.16,0,0.0,False,255.0,183.62,184.32,False,easy,hard,0.04,0.46,183.600528002,184.334131956,True,0.804428100586,0.0,4.0,49,0,True,0.69314718056,0.0
ti08,b,7,31,hue,1,6,True,True,hue,hue,green,left,False,hard,hard,0.55,0.47,0.05,0.03,0.55,0.05,2,1.44,False,261.0,187.94,188.64,True,hard,hard,0.03,0.47,187.918409109,188.651982069,True,1.53452801704,1.0,9.0,92,0,True,0.0,0.0
ti08,b,7,32,hue,1,6,False,False,hue,hue,red,right,False,easy,easy,0.3,0.66,0.2,0.16,0.3,0.2,0,0.0,True,269.0,193.7,194.4,False,easy,easy,0.16,0.66,193.686928034,194.40377903,True,0.885633945465,0.0,4.0,54,0,True,0.69314718056,0.0
